trait.name,T,trait,system_ID,mosquito_species,pathogen,lead_author,year,final.trait,transform,trait.from
MDR,28,0.09345794392523366,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.1075268817204301,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.04032258064516129,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.06410256410256411,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.08849557522123894,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,28,0.10309278350515465,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.10526315789473684,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.054945054945054944,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.07194244604316546,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.09259259259259259,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,28,0.10416666666666667,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.10638297872340426,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.025207965717166624,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.017442874585731728,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.014925373134328358,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.05194805194805195,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.05263157894736842,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.03895597974289053,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.07363770250368189,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.07112375533428164,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.06472491909385114,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.020942408376963352,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.021427040925648167,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.02,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.04233700254022015,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.03225806451612903,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.02666666666666667,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.07535795026375283,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.07042253521126761,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.06666666666666667,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,12,0.039525691699604744,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.07692307692307693,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.09803921568627452,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,23,0.1111111111111111,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.14925373134328357,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,29,0.15625,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,12,0.05970149253731343,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.08703220191470844,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.12562814070351758,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,23,0.12547051442910917,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.13386880856760375,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,29,0.15503875968992248,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.14347202295552366,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.001,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,12,0.001,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.052083333333333336,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.06711409395973154,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,23,0.1111111111111111,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.14492753623188406,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,29,0.1724137931034483,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.18867924528301888,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.18867924528301888,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,12,0.001,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.046296296296296294,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.07246376811594203,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,23,0.09090909090909091,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.09259259259259259,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,29,0.09090909090909091,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.1,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.001,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.03189792663476874,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.08285004142502071,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.09505703422053233,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,27,0.14144271570014144,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.13869625520110956,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,34,0.14124293785310735,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.04995004995004995,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.06086427267194157,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,37,0.07905138339920949,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.05070993914807303,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.06064281382656156,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,37,0.07830853563038372,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.03745318352059925,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.0510204081632653,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.07936507936507936,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.09433962264150944,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.1020408163265306,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.034364261168384876,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.044642857142857144,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.0617283950617284,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.09615384615384615,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.09259259259259259,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,14,0.029411764705882353,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.04,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.08333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.1111111111111111,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,14,0.03333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.05263157894736842,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.09090909090909091,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.1111111111111111,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,14,0.02857142857142857,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.04,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.07142857142857142,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.09090909090909091,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,14,0.027777777777777776,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.04,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.07142857142857142,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.125,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.05,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.08333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.09090909090909091,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,14,0.02857142857142857,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.041666666666666664,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.06666666666666667,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.08333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,19,0.06410256410256411,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.1,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.10869565217391305,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,19,0.058823529411764705,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.1020408163265306,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.09433962264150944,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,19,0.058823529411764705,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.09803921568627452,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.13157894736842105,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,19,0.07352941176470588,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.1,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.13157894736842105,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,MDR,Inverse,1/MDR
MDR,5,0.001,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.023255813953488372,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.058823529411764705,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.125,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.16666666666666666,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.16666666666666666,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,21,0.03136762860727729,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26.5,0.06226650062266501,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.07680491551459294,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,21,0.027382256297918947,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26.5,0.0646830530401035,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.05497526113249038,Aedes spp. / none,Aedes spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.02512562814070352,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.046296296296296294,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.07518796992481203,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.09803921568627452,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.125,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,33,0.08695652173913043,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.04878048780487805,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.07633587786259542,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.10101010101010101,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,27,0.11235955056179775,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.12048192771084336,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.044444444444444446,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.07092198581560284,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.09090909090909091,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,27,0.09345794392523366,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.10526315789473684,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.04672897196261683,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.07352941176470588,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.09803921568627452,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,27,0.11235955056179775,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.12048192771084336,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.044642857142857144,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.06993006993006992,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.09345794392523366,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,27,0.1020408163265306,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,31,0.10526315789473684,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.02068680182043856,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.033145508783559825,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.04539264639128461,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.06009615384615384,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.0855431993156544,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.09615384615384615,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,40,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.001,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.001,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.001,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.125,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.09090909090909091,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.07692307692307693,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.045454545454545456,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.024390243902439025,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.016666666666666666,Culex quinquefasciatus / none,Culex quinquefasciatus,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,35,0.001,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.08333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.07142857142857142,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.038461538461538464,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.020833333333333332,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.015625,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.028901734104046242,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.054945054945054944,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.078125,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.045454545454545456,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.08620689655172414,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.1234567901234568,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.04152823920265781,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.05672149744753262,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,28,0.0851063829787234,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.0380517503805175,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,24,0.05144032921810699,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,28,0.0778816199376947,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.14492753623188406,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.14285714285714285,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,23,0.08695652173913043,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.08620689655172414,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,17,0.0625,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.03690036900369004,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.136986301369863,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.11764705882352941,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,23,0.08928571428571429,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.06993006993006992,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,18,0.0625,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,15,0.03773584905660377,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,20,0.08,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,25,0.12820512820512822,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,30,0.13333333333333333,Culex spp. / none,Culex spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,32,0.04405286343612335,Other spp. / none,Other spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,28,0.052083333333333336,Other spp. / none,Other spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,26,0.0308641975308642,Other spp. / none,Other spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,22,0.036101083032490974,Other spp. / none,Other spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,16,0.009891196834817014,Other spp. / none,Other spp.,none,Shocket,2020,MDR,Inverse,1/MDR
MDR,10,0.004093327875562832,Other spp. / none,Other spp.,none,Shocket,2020,MDR,Inverse,1/MDR
PDR,10,0.001,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2020,PDR,Inverse,EIP
PDR,15,0.013888888888888888,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2020,PDR,Inverse,EIP
PDR,20,0.047619047619047616,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2020,PDR,Inverse,EIP
PDR,25,0.1,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2020,PDR,Inverse,EIP
PDR,30,0.14285714285714285,Culex spp. / other flavivirus,Culex spp.,other flavivirus,Shocket,2020,PDR,Inverse,EIP
PDR,10,0.041666666666666664,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,15,0.07692307692307693,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,18,0.08333333333333333,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,20,0.1,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,25,0.14285714285714285,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,30,0.25,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,10,0.001,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,14,0.027777777777777776,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,18,0.038461538461538464,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,22,0.058823529411764705,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,26,0.1111111111111111,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,30,0.14285714285714285,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,18,0.05263157894736842,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,25,0.08333333333333333,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,32,0.16666666666666666,Culex spp. / other togavirus,Culex spp.,other togavirus,Shocket,2020,PDR,Inverse,EIP
PDR,15,0.03571428571428571,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,18,0.03571428571428571,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,22,0.041666666666666664,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,32,0.25,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,15,0.03571428571428571,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,18,0.03571428571428571,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,22,0.03225806451612903,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
PDR,32,0.16666666666666666,Culex spp. / WNV,Culex spp.,WNV,Shocket,2020,PDR,Inverse,EIP
